"id","eventTime","serverId","map","playerId","message_mode","message"
1317598,"2023-11-25 10:38:02",11,workshop/pl_calamity_mm_b5a.ugc2897811023,78482,2,do you know what this team needs? 5 more snipers
1312816,"2023-11-07 10:54:58",35,workshop/pl_underground_robo_rc2b.ugc2684277276,3126,1,!cb
1312817,"2023-11-07 10:55:04",35,workshop/pl_underground_robo_rc2b.ugc2684277276,3126,1,!cm
1312818,"2023-11-07 10:55:12",35,workshop/pl_underground_robo_rc2b.ugc2684277276,3126,1,!cr
1312819,"2023-11-07 10:55:51",35,workshop/pl_underground_robo_rc2b.ugc2684277276,3126,1,!cr
1313769,"2023-11-11 11:43:10",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,71109,1,!join
1313767,"2023-11-11 11:41:02",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,10345,1,lol
1313768,"2023-11-11 11:41:12",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,71109,1,!join
1313766,"2023-11-11 11:40:25",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,10345,2,now we will lose
1313764,"2023-11-11 11:39:48",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,76317,1,!JOIN
1313765,"2023-11-11 11:40:25",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,56857,1,we are in heck
1313763,"2023-11-11 11:37:20",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,70988,1,no let's not
1313762,"2023-11-11 11:37:20",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,67668,1,alot
1313761,"2023-11-11 11:37:20",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,83573,1,lol
1313760,"2023-11-11 11:37:20",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,67668,1,those last few dudes teleporting behind bots helped
1313759,"2023-11-11 11:37:20",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,2,1,go go go
1313758,"2023-11-11 11:37:20",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,9434,1,NOOOOO
1313757,"2023-11-11 11:37:20",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,225,1,yikes
1313755,"2023-11-11 11:37:19",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,2,1,lets do junction!
1313756,"2023-11-11 11:37:20",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,2,1,best MAP
1313754,"2023-11-11 11:37:16",11,workshop/cp_junction_reborn_robo_rc1.ugc3045022913,2,1,ALRIGHT
1313752,"2023-11-11 11:35:52",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,74104,1,!cr
1313753,"2023-11-11 11:36:16",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,56857,2,WELP
1313751,"2023-11-11 11:35:43",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,74104,2,GUYS GO
1313750,"2023-11-11 11:35:26",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,56857,2,NOW
1313749,"2023-11-11 11:35:25",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,56857,2,RUSH BOMB
1313748,"2023-11-11 11:34:44",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,506,2,Sniper!
1313747,"2023-11-11 11:34:44",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,71017,2,Sniper!
1313746,"2023-11-11 11:34:44",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,56857,2,its only skilltron
1313745,"2023-11-11 11:34:38",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,76317,1,!CR
1313744,"2023-11-11 11:34:38",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,56857,2,I can buy boss but
1313743,"2023-11-11 11:34:38",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,10345,2, and they suck on open spece
1313742,"2023-11-11 11:34:38",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,2,1,stun only works on tanks
1313741,"2023-11-11 11:34:38",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,11529,2,but so is iron bomber
1313740,"2023-11-11 11:34:38",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,56857,1,charge into em
1313739,"2023-11-11 11:34:37",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,76317,1,!CR
1313738,"2023-11-11 11:34:24",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,56857,1,yes
1313737,"2023-11-11 11:34:17",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,10345,2, robots are better in narrow locations
1313720,"2023-11-11 11:33:15",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,76317,1,!CR
1313721,"2023-11-11 11:33:15",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,70988,1,this is just
1313722,"2023-11-11 11:33:15",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,74104,2,and they are back
1313723,"2023-11-11 11:33:15",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,56857,2,too bad we dont
1313724,"2023-11-11 11:33:15",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,70988,1,"overly fun, huh"
1313725,"2023-11-11 11:33:16",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,11529,1,it genuinely is
1313726,"2023-11-11 11:33:16",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,25413,1,I connected 1 pill
1313727,"2023-11-11 11:33:16",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,74104,2,if only we had a team
1313728,"2023-11-11 11:33:16",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,74104,1,!cr
1313729,"2023-11-11 11:33:16",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,25413,1,any grenade launcher would have done it
1313730,"2023-11-11 11:33:19",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,67668,1,wow
1313731,"2023-11-11 11:33:28",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,10345,2,maby let them cap?
1313732,"2023-11-11 11:33:56",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,9434,2,no
1313733,"2023-11-11 11:33:56",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,11529,2,to prolong their suffering?
1313734,"2023-11-11 11:34:05",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,10345,1,maby spomething interesting will happen
1313735,"2023-11-11 11:34:13",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,74104,1,!cr
1313736,"2023-11-11 11:34:15",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,506,1,how do you stun? Does it only work on tanks?
1317572,"2023-11-25 10:32:02",11,workshop/pl_mannhattan_rc1c.ugc2820231221,78482,1,he really is just support
1317582,"2023-11-25 10:33:47",11,workshop/pl_mannhattan_rc1c.ugc2820231221,2,1,pub push extreme
1317573,"2023-11-25 10:32:39",11,workshop/pl_mannhattan_rc1c.ugc2820231221,78412,1,!cr
1317574,"2023-11-25 10:32:44",11,workshop/pl_mannhattan_rc1c.ugc2820231221,78412,2,!cr
1317575,"2023-11-25 10:32:49",11,workshop/pl_mannhattan_rc1c.ugc2820231221,78412,1,!cr
1317576,"2023-11-25 10:33:34",11,workshop/pl_mannhattan_rc1c.ugc2820231221,67668,2,okay so for some reason i still can't see the nuke smoke
1317577,"2023-11-25 10:33:34",11,workshop/pl_mannhattan_rc1c.ugc2820231221,67668,2,im gonna delete every non-hud custom
1317578,"2023-11-25 10:33:41",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,2,I love the sandwich robot
1317579,"2023-11-25 10:33:41",11,workshop/pl_mannhattan_rc1c.ugc2820231221,74104,1,!cr
1317580,"2023-11-25 10:33:44",11,workshop/pl_mannhattan_rc1c.ugc2820231221,3288,1,lol ez
1317581,"2023-11-25 10:33:46",11,workshop/pl_mannhattan_rc1c.ugc2820231221,70988,1,why is there a whole pub on the fucking payload
1312855,"2023-11-09 12:44:30",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,78482,1,gotta cap
1312847,"2023-11-09 12:40:41",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,78482,1,!join
1312844,"2023-11-09 12:40:34",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,85932,1,type !joinblue
1312845,"2023-11-09 12:40:38",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,78482,1,it's just !join
1312846,"2023-11-09 12:40:38",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,78482,1,and has to be in spawn
1312841,"2023-11-09 12:40:04",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,85932,1,or u>?
1312842,"2023-11-09 12:40:31",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,85932,1,ok go blue
1312843,"2023-11-09 12:40:34",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,78482,1,just wait for 2 or 3 people to join
1312897,"2023-11-11 09:15:42",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,70739,1,a minute or two ago
1312896,"2023-11-11 09:15:37",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,70739,1,it should've happened like
1312895,"2023-11-11 09:15:33",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,78482,1,just waiting for that ping 
1312870,"2023-11-10 13:09:30",4,cp_process_final,85504,1,!rtv
1322872,"2023-12-18 12:28:39",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,27950,1,I wonder why ?
1322873,"2023-12-18 12:28:39",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,74104,1,maybe give loch n larry longer reaload
1322871,"2023-12-18 12:28:37",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,78482,1,yeah quick fix def didn't help
1322870,"2023-12-18 12:28:35",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,256,1,short circuit is way too weak against robots
1322869,"2023-12-18 12:28:32",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,56857,1,something aint right
1322868,"2023-12-18 12:28:28",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,56857,1,we won w/o engie
1322867,"2023-12-18 12:28:19",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,256,1,quickfix fucking sucks
1322864,"2023-12-18 12:28:02",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,67668,1,I HAVE A QUICK FIX DSPATIE
1322865,"2023-12-18 12:28:03",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,67668,1,NOT A STOCK MEDIGUN
1322866,"2023-12-18 12:28:15",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,225,1,why
1322862,"2023-12-18 12:27:47",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,256,1,"If you have über, right click"
1322863,"2023-12-18 12:27:47",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,67668,1,NOT EVEN VACCINATOR
1322861,"2023-12-18 12:27:43",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,67668,1,IM FUKCING LIVID
1322860,"2023-12-18 12:27:37",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,67668,1,THE CRITS
1322859,"2023-12-18 12:27:34",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,67668,1,EVERYTIME I HAVE UBER
1322858,"2023-12-18 12:26:56",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,56857,2,shield bomb
1322857,"2023-12-18 12:26:16",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,78482,1,how does that fucking work
1322856,"2023-12-18 12:26:08",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,78482,1,??????????????
1322855,"2023-12-18 12:26:02",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,67668,2,I DONT LIKE BEING THE ONLY MEDIC RUSHING THE CART
1322854,"2023-12-18 12:25:57",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,67668,2,PLEASE
1322853,"2023-12-18 12:25:36",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,256,1,you can barely shoot twice and your ammo is empty
1322852,"2023-12-18 12:25:18",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,256,1,short circuit is fairly uselss
1322850,"2023-12-18 12:25:00",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,78482,1,can we revert vaccinator nerfs for one mm session?
1322851,"2023-12-18 12:25:08",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,67668,1,vaccinator feels useless
1322849,"2023-12-18 12:25:00",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,67668,1,we get it
1322848,"2023-12-18 12:24:38",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,67668,1,shhhh ham
1322845,"2023-12-18 12:24:33",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,56857,2,keep eye on tunnel
1322846,"2023-12-18 12:24:33",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,70988,1,great
1322847,"2023-12-18 12:24:33",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,70988,1,already a schizo pyro
1322844,"2023-12-18 12:24:26",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,74104,1,still not enough tho
1322843,"2023-12-18 12:24:26",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,10345,2,gps i miss your tf2 vids on yt
1322842,"2023-12-18 12:24:26",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,74104,1,i was the one who braught him from 80 to 70
1322841,"2023-12-18 12:24:24",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,223,1,same
1322838,"2023-12-18 12:24:15",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,2,1,its almost like I knew what he was doing until you guys said 'oh he doesn't do enough damage!'
1322839,"2023-12-18 12:24:24",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,74104,1,i always said he did too much
1322840,"2023-12-18 12:24:24",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,56857,2,soo whos going engi
1322837,"2023-12-18 12:24:15",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,78482,1,'sentry buster'
1322835,"2023-12-18 12:22:18",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,74104,1,larry is meta af
1322836,"2023-12-18 12:22:23",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,81665,1,!cr
1322833,"2023-12-18 12:20:25",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,81665,1,!cr
1322834,"2023-12-18 12:21:02",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,67668,2,"2 meds, we need blutsauger or electric weapons"
1322832,"2023-12-18 12:20:23",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,56857,2,lets 2x uber
1322829,"2023-12-18 12:18:58",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,74104,2,medic pls
1322830,"2023-12-18 12:19:06",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,27950,1,!cr
1322831,"2023-12-18 12:19:35",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,78482,2,MORE PYROS!!!
1322828,"2023-12-18 12:18:58",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,2,2,Sniper!
1322826,"2023-12-18 12:18:58",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,74104,2,pls a medic
1322827,"2023-12-18 12:18:58",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,52846,1,bullshit
1322824,"2023-12-18 12:18:37",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,74104,1,!mt
1322825,"2023-12-18 12:18:39",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,27950,1,!cr
1322823,"2023-12-18 12:18:28",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,74104,1,!cr
1322822,"2023-12-18 12:18:09",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,70988,1,/f
1322820,"2023-12-18 12:18:08",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,67668,1,i 
1322821,"2023-12-18 12:18:09",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,67668,1,mad milk
1322819,"2023-12-18 12:17:49",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,74104,1,nah they are still the same
1322818,"2023-12-18 12:17:15",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,223,1,darn. spells are working even less now.
1322817,"2023-12-18 12:17:15",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,74104,1,LOL
1322815,"2023-12-18 12:17:07",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,27950,1,!cr
1322816,"2023-12-18 12:17:07",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,27950,2,F I R E
1322814,"2023-12-18 12:17:02",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,78482,1,how does the server handle that
1322813,"2023-12-18 12:16:57",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,78482,1,what about april fools mode?
1322812,"2023-12-18 12:15:38",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,74104,1,!cr
1322811,"2023-12-18 12:15:38",11,workshop/pl_badwater_robo_rc1b.ugc2721158458,81665,1,!cr
1311448,"2023-10-28 11:20:25",11,workshop/ad_process_a10.ugc2910353343,70657,1,like 
1311449,"2023-10-28 11:20:25",11,workshop/ad_process_a10.ugc2910353343,67668,1,hitreg 
1311450,"2023-10-28 11:20:46",11,workshop/ad_process_a10.ugc2910353343,67668,1,kappy.
1311451,"2023-10-28 11:20:50",11,workshop/ad_process_a10.ugc2910353343,67668,1,hitreg.
1311452,"2023-10-28 11:20:55",11,workshop/ad_process_a10.ugc2910353343,71017,1,KILL THE BOSS
1311453,"2023-10-28 11:20:55",11,workshop/ad_process_a10.ugc2910353343,71017,1,KILL HIM WITH HAMMERS
1311454,"2023-10-28 11:20:58",11,workshop/ad_process_a10.ugc2910353343,70988,2,you idot
1311455,"2023-10-28 11:20:59",11,workshop/ad_process_a10.ugc2910353343,78412,1,!cr
1311456,"2023-10-28 11:21:37",11,workshop/ad_process_a10.ugc2910353343,74104,2,GO
1311457,"2023-10-28 11:21:43",11,workshop/ad_process_a10.ugc2910353343,225,2,[! ! !] UBERCHARGE ACTIVATED! [! ! !] 
1311458,"2023-10-28 11:22:02",11,workshop/ad_process_a10.ugc2910353343,83573,1,YES
1311459,"2023-10-28 11:22:02",11,workshop/ad_process_a10.ugc2910353343,25413,1,one battalion
1311460,"2023-10-28 11:22:02",11,workshop/ad_process_a10.ugc2910353343,56857,1,i love dmg reduction
1311461,"2023-10-28 11:22:07",11,workshop/ad_process_a10.ugc2910353343,78412,1,lol me boss hit
1311462,"2023-10-28 11:22:14",11,workshop/ad_process_a10.ugc2910353343,25413,1,liberty lunch + battalion
1311463,"2023-10-28 11:22:44",11,workshop/ad_process_a10.ugc2910353343,56857,1,"10 dmg as 100% dmg demo"
1311464,"2023-10-28 11:22:44",11,workshop/ad_process_a10.ugc2910353343,67668,1,rezz get attack packs
1311465,"2023-10-28 11:22:44",11,workshop/ad_process_a10.ugc2910353343,67668,1,rezz
1311466,"2023-10-28 11:24:04",11,workshop/pl_underground_robo_rc2b.ugc2684277276,78412,1,!TP
1311467,"2023-10-28 11:24:24",11,workshop/pl_underground_robo_rc2b.ugc2684277276,70988,1,look at that
1311468,"2023-10-28 11:24:25",11,workshop/pl_underground_robo_rc2b.ugc2684277276,2,1,!join
1311469,"2023-10-28 11:24:52",11,workshop/pl_underground_robo_rc2b.ugc2684277276,70988,1,already 3 heavies
1311470,"2023-10-28 11:24:52",11,workshop/pl_underground_robo_rc2b.ugc2684277276,70988,1,tch tch tch
1311471,"2023-10-28 11:24:53",11,workshop/pl_underground_robo_rc2b.ugc2684277276,70739,1,hol up
1311472,"2023-10-28 11:24:53",11,workshop/pl_underground_robo_rc2b.ugc2684277276,70739,1,you're in spec?
1311473,"2023-10-28 11:24:53",11,workshop/pl_underground_robo_rc2b.ugc2684277276,70988,1,yeah
1311474,"2023-10-28 11:24:54",11,workshop/pl_underground_robo_rc2b.ugc2684277276,70988,1,I'm just better
1311475,"2023-10-28 11:24:55",11,workshop/pl_underground_robo_rc2b.ugc2684277276,70739,1,didn't select a team?
1311476,"2023-10-28 11:24:55",11,workshop/pl_underground_robo_rc2b.ugc2684277276,78412,1,RLLY ME BOSS HEAVY HIT
1311477,"2023-10-28 11:24:57",11,workshop/pl_underground_robo_rc2b.ugc2684277276,78412,1,xd
1311478,"2023-10-28 11:24:57",11,workshop/pl_underground_robo_rc2b.ugc2684277276,67668,1,rezz
1311479,"2023-10-28 11:24:57",11,workshop/pl_underground_robo_rc2b.ugc2684277276,67668,1,get the full hecu
1311480,"2023-10-28 11:24:57",11,workshop/pl_underground_robo_rc2b.ugc2684277276,67668,1,get the attack packs
1311481,"2023-10-28 11:24:57",11,workshop/pl_underground_robo_rc2b.ugc2684277276,67668,1,you need those
1311482,"2023-10-28 11:24:57",11,workshop/pl_underground_robo_rc2b.ugc2684277276,67668,1,you got the helmet and all
1311483,"2023-10-28 11:24:57",11,workshop/pl_underground_robo_rc2b.ugc2684277276,25413,1,whuat
1311484,"2023-10-28 11:26:02",11,workshop/pl_underground_robo_rc2b.ugc2684277276,67668,1,you have the cloud crasher and 
1311735,"2023-10-28 12:58:55",11,workshop/pl_calamity_mm_b5a.ugc2897811023,25413,2,Sniper!
1311736,"2023-10-28 13:01:31",11,workshop/pl_calamity_mm_b5a.ugc2897811023,25413,1,alert alert alert alert
1311734,"2023-10-28 12:58:36",11,workshop/pl_calamity_mm_b5a.ugc2897811023,25413,1,we could enable the halloween cosmetics except for the voodoo souls and the CORPSE CARRIER
1311732,"2023-10-28 12:56:48",11,workshop/pl_calamity_mm_b5a.ugc2897811023,78482,2,fun
1311733,"2023-10-28 12:57:09",11,workshop/pl_calamity_mm_b5a.ugc2897811023,71017,2,!cr
1311731,"2023-10-28 12:56:48",11,workshop/pl_calamity_mm_b5a.ugc2897811023,78482,1,oh wow i killbound for the third time
1311729,"2023-10-28 12:56:33",11,workshop/pl_calamity_mm_b5a.ugc2897811023,25413,2,demo spawn
1311730,"2023-10-28 12:56:44",11,workshop/pl_calamity_mm_b5a.ugc2897811023,86461,2,!bot
1311728,"2023-10-28 12:56:30",11,workshop/pl_calamity_mm_b5a.ugc2897811023,78482,1,i love this stupid 'you have to wait 4 seconds to die' system
1311727,"2023-10-28 12:56:18",11,workshop/pl_calamity_mm_b5a.ugc2897811023,78482,1,shit.
1311726,"2023-10-28 12:56:12",11,workshop/pl_calamity_mm_b5a.ugc2897811023,56857,2,pizza-go bs bot
1311725,"2023-10-28 12:56:12",11,workshop/pl_calamity_mm_b5a.ugc2897811023,86461,2,!bot
1311724,"2023-10-28 12:52:31",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,56857,1,lag
1311722,"2023-10-28 12:52:21",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,83573,1,gg
1311723,"2023-10-28 12:52:23",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,25413,1,I saw 4 on that timer
1311721,"2023-10-28 12:52:16",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,2,1,gg
1311719,"2023-10-28 12:52:04",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,86461,2,!bot
1311720,"2023-10-28 12:52:10",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,225,2,[! ! !] UBERCHARGE ACTIVATED! [! ! !] 
1311718,"2023-10-28 12:51:27",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,71017,2,!cr
1311717,"2023-10-28 12:50:49",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,71017,2,!cr
1311716,"2023-10-28 12:50:37",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,86461,2,!bot
1311715,"2023-10-28 12:50:17",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,56857,1,by sentries
1311714,"2023-10-28 12:50:13",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,56857,1,soo you wont be fired anyway
1311713,"2023-10-28 12:50:12",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,225,2,[! ! !] UBERCHARGE ACTIVATED! [! ! !] 
1311712,"2023-10-28 12:50:02",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,56857,1,i think park flank should go a tad bit further
1311711,"2023-10-28 12:49:16",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,86461,2,!bot
1311710,"2023-10-28 12:49:16",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,71017,2,buy up
1311709,"2023-10-28 12:48:40",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,71017,2,!cr
1311708,"2023-10-28 12:48:17",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,25413,2,!cr
1311707,"2023-10-28 12:47:45",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,225,2,[! ! !] UBERCHARGE ACTIVATED! [! ! !] 
1311706,"2023-10-28 12:47:32",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,56857,2,"100"
1311704,"2023-10-28 12:47:09",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,25413,2,!cr
1311705,"2023-10-28 12:47:30",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,56857,2,demo low
1311703,"2023-10-28 12:47:08",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,78482,2,Sniper!
1311702,"2023-10-28 12:47:06",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,78482,2,Sniper!
1311700,"2023-10-28 12:45:57",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,86461,2,!bot
1311701,"2023-10-28 12:46:43",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,86461,2,!bot
1311699,"2023-10-28 12:45:29",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,71017,1,howdy
1311697,"2023-10-28 12:44:12",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,86461,2,!bot
1311698,"2023-10-28 12:45:22",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,225,2,[! ! !] UBERCHARGE ACTIVATED! [! ! !] 
1311696,"2023-10-28 12:43:59",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,2,2,Sniper!
1311695,"2023-10-28 12:43:55",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,78482,1,no matter what i do
1311693,"2023-10-28 12:43:38",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,25413,1,!seed
1311694,"2023-10-28 12:43:44",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,78482,1,i can never jump that high with engipads
1311692,"2023-10-28 12:43:38",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,78482,1,HOW
1311691,"2023-10-28 12:43:12",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,78482,1,they are short range sentries
1311690,"2023-10-28 12:43:09",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,78482,1,the WALL engineer is ok though
1311688,"2023-10-28 12:43:09",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,78482,1,big sentries were a mistake
1311689,"2023-10-28 12:43:09",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,25413,1,it did work out
1311687,"2023-10-28 12:43:02",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,25413,1,I forgot about it
1311686,"2023-10-28 12:43:02",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,86461,2,!bot
1311685,"2023-10-28 12:43:01",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,25413,2,!cr
1311684,"2023-10-28 12:41:39",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,8647,1,why is their sentry shooting through the wall?
1311683,"2023-10-28 12:41:24",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,225,2,[! ! !] UBERCHARGE ACTIVATED! [! ! !] 
1311682,"2023-10-28 12:41:04",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,25413,1,HE DIDNT FIX ET
1311681,"2023-10-28 12:40:58",11,workshop/pl_rottenburg_robo_rc7.ugc2627296448,8647,1,it shoots through the wall
