"id","eventTime","serverId","map","playerId","victimId","actionId","bonus","pos_x","pos_y","pos_z","pos_victim_x","pos_victim_y","pos_victim_z"
3367892,"2023-11-19 10:10:51",4,pl_borneo,49173,256,72,0,-850,2072,128,-712,1986,129
3367891,"2023-11-19 10:10:51",4,pl_borneo,49173,81665,72,0,-850,2072,128,-696,1973,129
3367890,"2023-11-19 10:10:50",4,pl_borneo,2,11529,20,0,,,,,,
3367889,"2023-11-19 10:10:50",4,pl_borneo,2,11529,16,1,-581,1868,128,-1004,2076,163
3367888,"2023-11-19 10:10:20",4,pl_borneo,81665,9434,72,0,-506,1746,85,-597,1993,128
3367886,"2023-11-19 10:10:14",4,pl_borneo,9434,256,20,0,,,,,,
3367887,"2023-11-19 10:10:15",4,pl_borneo,81665,49173,72,0,-417,1747,85,-470,1829,141
3367884,"2023-11-19 10:10:12",4,pl_borneo,9434,201,21,0,,,,,,
3367885,"2023-11-19 10:10:14",4,pl_borneo,49173,256,16,1,-470,1829,140,-621,1814,119
3367883,"2023-11-19 10:10:12",4,pl_borneo,78482,201,16,1,-937,2008,128,-471,1693,58
3367882,"2023-11-19 10:10:09",4,pl_borneo,2,49173,16,1,-607,1391,-92,-507,1841,128
3367881,"2023-11-19 10:10:07",4,pl_borneo,70739,86405,16,1,356,2209,256,412,1887,151
3367880,"2023-11-19 10:09:28",4,pl_borneo,256,11529,16,1,-791,860,-102,-472,1250,-127
3367879,"2023-11-19 10:09:26",4,pl_borneo,201,72861,16,1,411,1054,128,-717,2023,128
3367875,"2023-11-19 10:09:07",4,pl_borneo,49173,70739,21,0,,,,,,
3367876,"2023-11-19 10:09:08",4,pl_borneo,81665,72861,72,0,-310,1450,161,-440,1619,171
3367877,"2023-11-19 10:09:10",4,pl_borneo,2,9434,16,1,-174,1233,-127,-359,1408,-83
3367878,"2023-11-19 10:09:24",4,pl_borneo,78412,11529,59,0,-219,-60,128,-661,1369,-104
3367872,"2023-11-19 10:09:04",4,pl_borneo,2,49173,20,0,,,,,,
3367873,"2023-11-19 10:09:06",4,pl_borneo,9434,70739,29,5,,,,,,
3367874,"2023-11-19 10:09:07",4,pl_borneo,49173,70739,16,1,-673,1494,-26,-214,1274,-127
3367869,"2023-11-19 10:08:38",4,pl_badwater,70739,86658,16,1,-138,1198,-111,-628,2030,128
3367870,"2023-11-19 10:08:42",4,pl_badwater,78482,3288,16,1,-605,844,-127,-999,664,-127
3367871,"2023-11-19 10:09:03",4,pl_borneo,2,49173,16,1,232,1240,-127,-673,1467,-54
3367867,"2023-11-19 10:08:28",4,pl_badwater,78482,81665,16,1,-1598,1463,109,-1392,2080,167
3367868,"2023-11-19 10:08:31",4,pl_badwater,49173,256,21,0,,,,,,
3367865,"2023-11-19 10:08:26",4,pl_badwater,201,72861,16,1,-1443,1490,270,-1421,1627,218
3367866,"2023-11-19 10:08:26",4,pl_badwater,81665,72861,20,0,,,,,,
3367864,"2023-11-19 10:08:24",4,pl_badwater,81665,72861,83,2,-1453,2100,129,-1485,1839,129
3367863,"2023-11-19 10:08:24",4,pl_badwater,81665,72861,72,0,-1453,2100,129,-1485,1839,129
3367663,"2023-11-19 09:31:12",4,pd_selbyen,201,78412,72,0,47,1334,266,224,1259,401
3367862,"2023-11-19 10:08:23",4,pl_badwater,49173,201,21,0,,,,,,
3367861,"2023-11-19 10:08:12",4,pl_badwater,49173,201,16,1,-1397,774,311,-1443,1468,256
3367860,"2023-11-19 10:08:08",4,pl_badwater,72861,2,16,1,-1534,1689,241,-1794,1728,179
3367859,"2023-11-19 10:07:47",4,pl_badwater,2,11529,16,1,-1771,1444,143,-1172,1006,256
3367858,"2023-11-19 10:07:41",4,pl_badwater,81665,9434,72,0,-544,2047,128,-783,2177,131
3367857,"2023-11-19 10:07:33",4,pl_badwater,78482,70739,16,1,-2044,-800,281,-1249,-899,138
3367856,"2023-11-19 10:07:17",4,pl_badwater,70739,49173,20,0,,,,,,
3367855,"2023-11-19 10:07:16",4,pl_badwater,81665,49173,16,1,-1558,1562,226,-1607,1227,34
3367854,"2023-11-19 10:07:01",4,pl_badwater,49173,81665,72,0,-1681,1309,60,-1572,1468,108
3367853,"2023-11-19 10:06:59",4,pl_badwater,9434,3288,21,0,,,,,,
3367852,"2023-11-19 10:06:57",4,pl_badwater,9434,3288,29,5,,,,,,
3367851,"2023-11-19 10:06:56",4,pl_badwater,49173,81665,72,0,-1544,1640,128,-1574,1806,128
3367850,"2023-11-19 10:06:54",4,pl_badwater,78412,11529,20,0,,,,,,
3367849,"2023-11-19 10:06:54",4,pl_badwater,78412,11529,16,1,-603,1282,-127,-1568,1997,155
3367848,"2023-11-19 10:06:52",4,pl_badwater,78482,256,16,1,-1370,1642,209,-1023,2152,128
3367847,"2023-11-19 10:06:50",4,pl_badwater,78412,11529,59,0,-545,1961,128,-1486,2004,129
3367846,"2023-11-19 10:06:49",4,pl_badwater,81665,72861,16,1,-996,1946,295,-854,1871,128
3367845,"2023-11-19 10:06:33",4,pl_badwater,3288,49173,16,1,-760,664,-127,-663,2002,128
3367844,"2023-11-19 10:06:32",4,pl_badwater,49173,256,72,0,-602,1863,177,-510,1908,130
3367843,"2023-11-19 10:05:17",4,pl_badwater,81665,86658,16,1,-547,2317,256,126,2264,256
3367842,"2023-11-19 10:05:10",4,pl_badwater,81665,11529,16,1,-212,2392,256,274,2264,256
3367841,"2023-11-19 10:05:08",4,pl_badwater,78412,72861,59,0,-810,324,256,-882,975,140
3367840,"2023-11-19 10:04:50",4,pl_badwater,201,9434,20,0,,,,,,
3367839,"2023-11-19 10:04:49",4,pl_badwater,201,9434,16,1,-200,1870,128,49,1925,128
3367838,"2023-11-19 10:04:47",4,pl_badwater,201,49173,20,0,,,,,,
3367837,"2023-11-19 10:04:47",4,pl_badwater,256,49173,20,0,,,,,,
3367836,"2023-11-19 10:04:47",4,pl_badwater,201,49173,16,1,-409,1711,68,193,1796,128
3367835,"2023-11-19 10:04:23",4,pl_badwater,81665,72861,83,2,-631,2015,270,-1037,2184,178
3367834,"2023-11-19 10:04:22",4,pl_badwater,81665,72861,72,0,-571,2123,128,-851,2180,132
3367833,"2023-11-19 10:04:22",4,pl_badwater,81665,72861,72,0,-599,1885,130,-726,2090,128
3367832,"2023-11-19 10:04:20",4,pl_badwater,81665,11529,72,0,-609,1848,128,-655,2026,171
3367831,"2023-11-19 10:04:20",4,pl_badwater,81665,86658,72,0,-609,1848,128,-659,2025,174
3367830,"2023-11-19 10:04:19",4,pl_badwater,81665,9434,72,0,-609,1848,128,-573,2038,128
3367829,"2023-11-19 10:04:17",4,pl_badwater,2,11529,16,1,-155,1259,-127,-615,1989,128
3367828,"2023-11-19 10:04:16",4,pl_badwater,3288,86658,16,1,-803,1034,-127,552,2055,128
3367827,"2023-11-19 10:04:13",4,pl_badwater,81665,11529,72,0,-616,1774,175,-471,2009,128
3367826,"2023-11-19 10:04:10",4,pl_badwater,11529,201,16,1,-651,2313,186,-514,2796,192
3367825,"2023-11-19 10:03:58",4,pl_badwater,11529,256,16,1,-372,2396,256,-543,2741,192
3367824,"2023-11-19 10:03:53",4,pl_badwater,2,49173,16,1,-741,2575,128,-360,2443,256
3367823,"2023-11-19 10:03:51",4,pl_badwater,49173,70739,83,2,-424,2344,256,-727,2275,139
3367822,"2023-11-19 10:03:50",4,pl_badwater,49173,201,72,0,-424,2344,256,-615,2277,211
3367821,"2023-11-19 10:03:29",4,pl_badwater,49173,70739,72,0,-460,2345,256,-703,2274,153
3367820,"2023-11-19 10:03:28",4,pl_badwater,49173,256,72,0,-460,2345,256,-646,2296,191
3367819,"2023-11-19 10:03:28",4,pl_badwater,49173,2,72,0,-460,2345,256,-671,2308,174
3367818,"2023-11-19 10:03:28",4,pl_badwater,49173,70739,72,0,-434,2404,256,-645,2346,191
3367817,"2023-11-19 10:03:27",4,pl_badwater,49173,256,72,0,-434,2404,256,-676,2344,171
3367816,"2023-11-19 10:03:27",4,pl_badwater,49173,2,72,0,-434,2404,256,-592,2308,227
3367815,"2023-11-19 10:03:21",4,pl_badwater,3288,9434,20,0,,,,,,
3367814,"2023-11-19 10:03:20",4,pl_badwater,2,9434,16,1,-573,1969,200,-848,2190,130
3367813,"2023-11-19 10:03:18",4,pl_badwater,70739,11529,20,0,,,,,,
3367812,"2023-11-19 10:03:12",4,pl_badwater,81665,9434,72,0,169,1705,128,273,1805,130
3367811,"2023-11-19 10:03:02",4,pl_badwater,2,49173,16,1,-765,2170,131,-1812,1768,128
3367810,"2023-11-19 10:03:01",4,pl_badwater,49173,256,82,2,-1742,1781,128,-1210,2203,128
3367809,"2023-11-19 10:03:00",4,pl_badwater,49173,256,82,2,-1697,1809,128,-1198,2282,128
3367808,"2023-11-19 10:02:58",4,pl_badwater,81665,72861,72,0,-845,1606,128,-795,1374,155
3367807,"2023-11-19 10:02:57",4,pl_badwater,201,72861,16,1,-1041,927,142,-795,1374,141
3367806,"2023-11-19 10:02:54",4,pl_badwater,2,9434,16,1,-1656,1768,176,-1513,1587,129
3367805,"2023-11-19 10:02:51",4,pl_badwater,81665,49173,72,0,-925,2029,133,-877,2008,131
3367804,"2023-11-19 10:02:51",4,pl_badwater,81665,9434,72,0,-925,2029,133,-851,2008,133
3367803,"2023-11-19 10:02:51",4,pl_badwater,81665,49173,72,0,-1149,2095,128,-1074,2016,128
3367802,"2023-11-19 10:02:50",4,pl_badwater,81665,9434,72,0,-1149,2095,128,-1139,2008,128
3367801,"2023-11-19 10:02:50",4,pl_badwater,70739,11529,16,1,-1502,1373,144,-1613,1230,34
3367800,"2023-11-19 10:02:38",4,pl_badwater,81665,9434,72,0,-779,2119,177,-887,1948,354
3367799,"2023-11-19 10:02:33",4,pl_badwater,78412,72861,59,0,-23,183,151,-682,56,128
3367798,"2023-11-19 10:02:31",4,pl_badwater,2,49173,21,0,,,,,,
3367797,"2023-11-19 10:02:31",4,pl_badwater,2,49173,16,1,-447,1673,48,-802,2211,131
3367796,"2023-11-19 10:02:08",4,pl_badwater,49173,256,72,0,-614,1939,128,-366,1816,156
3367795,"2023-11-19 10:02:07",4,pl_badwater,49173,256,82,2,-677,2115,128,-270,1748,165
3367794,"2023-11-19 10:02:06",4,pl_badwater,49173,256,82,2,-692,2047,128,-618,1791,107
3367793,"2023-11-19 10:02:06",4,pl_badwater,49173,256,72,0,-692,2047,128,-618,1791,107
3367792,"2023-11-19 10:02:05",4,pl_badwater,49173,256,82,2,-908,2203,129,-473,1606,71
3367791,"2023-11-19 10:02:05",4,pl_badwater,49173,256,82,2,-836,2106,130,-263,1595,156
3367790,"2023-11-19 10:02:04",4,pl_badwater,201,11529,16,1,-576,1952,142,-767,2062,128
3367789,"2023-11-19 10:02:01",4,pl_badwater,86658,201,16,1,-973,2230,128,-560,1967,128
3367788,"2023-11-19 10:01:59",4,pl_badwater,3288,9434,16,1,-819,1553,128,-553,1891,161
3367787,"2023-11-19 10:01:55",4,pl_badwater,78482,81665,16,1,-918,2039,223,-611,1977,252
3367786,"2023-11-19 10:01:44",4,pl_badwater,81665,49173,80,2,-676,2017,156,-1226,2317,128
3367785,"2023-11-19 10:01:42",4,pl_badwater,81665,49173,80,2,-777,2143,131,-1426,2185,128
3367784,"2023-11-19 09:59:45",4,pl_badwater,78482,2,16,1,-1543,1595,128,-1562,1787,128
3367783,"2023-11-19 09:59:16",4,pl_badwater,2,11529,16,1,-1451,-755,128,-1161,-978,162
3367782,"2023-11-19 09:59:12",4,pl_badwater,78412,9434,72,0,-1006,-1690,496,-1203,-1684,448
3367781,"2023-11-19 09:59:11",4,pl_badwater,78412,9434,83,2,-850,-1570,500,-1089,-1822,448
3367780,"2023-11-19 09:59:06",4,pl_badwater,78412,9434,72,0,-696,-1499,508,-819,-1607,500
3367779,"2023-11-19 09:59:00",4,pl_badwater,78412,86658,72,0,-299,-961,311,-296,-1059,246
3367778,"2023-11-19 09:58:36",4,pl_badwater,78412,78482,723,0,-368,-808,320,-106,-1507,128
3367777,"2023-11-19 09:58:36",4,pl_badwater,78412,49173,16,1,-483,-940,448,-297,-919,418
3367776,"2023-11-19 09:58:31",4,pl_badwater,78412,49173,72,0,-518,-987,448,-456,-1018,504
3367775,"2023-11-19 09:58:11",4,pl_badwater,78412,49173,72,0,-734,-1227,448,-563,-1022,448
3367774,"2023-11-19 09:58:09",4,pl_badwater,78412,49173,72,0,-755,-1173,448,-638,-990,448
3367773,"2023-11-19 09:58:03",4,pl_badwater,2,86658,16,1,-1293,-1013,128,-28,-737,128
3367772,"2023-11-19 09:57:59",4,pl_badwater,2,11529,16,1,-1384,-1055,128,-271,-669,130
3367771,"2023-11-19 09:57:08",4,pl_badwater,78412,9434,21,0,,,,,,
3367770,"2023-11-19 09:57:07",4,pl_badwater,201,9434,16,1,-1339,-303,130,-865,-408,442
3367769,"2023-11-19 09:57:05",4,pl_badwater,78412,9434,72,0,-1145,-1349,479,-1125,-1162,448
3367768,"2023-11-19 09:57:05",4,pl_badwater,49173,256,82,2,-40,-687,201,-1300,-1034,178
3367767,"2023-11-19 09:57:03",4,pl_badwater,78412,9434,723,0,-787,-1389,448,-1185,-1198,448
3367766,"2023-11-19 09:56:02",4,pl_badwater,78482,78412,16,1,1464,-1809,512,1310,-1938,512
3367765,"2023-11-19 09:55:57",4,pl_badwater,3288,201,16,1,2585,-1813,136,1903,-2009,512
3367764,"2023-11-19 09:55:41",4,pl_badwater,78412,78482,723,0,1487,-1876,512,2391,-1366,128
3367763,"2023-11-19 09:55:40",4,pl_badwater,78412,11529,723,0,1487,-1876,512,2325,-1171,128
3367762,"2023-11-19 09:55:39",4,pl_badwater,78412,49173,723,0,1487,-1876,512,2149,-1119,182
3367761,"2023-11-19 09:55:19",4,pl_badwater,49173,201,16,1,2887,-1197,128,1889,-1377,524
3367760,"2023-11-19 09:53:33",4,pl_badwater,78412,9434,49,0,-1678,-831,256,-1866,-660,256
3367759,"2023-11-19 09:53:33",4,pl_badwater,49173,86658,16,1,-1671,1280,51,-1720,1212,31
3367758,"2023-11-19 09:53:30",4,pl_badwater,49173,86658,72,0,-1453,968,3,-1541,1014,3
3367757,"2023-11-19 09:53:17",4,pl_badwater,3288,2,16,1,-1763,799,15,-1557,665,0
3367756,"2023-11-19 09:53:10",4,pl_badwater,201,11529,16,1,-1573,539,0,-1493,795,1
3367755,"2023-11-19 09:52:53",4,pl_badwater,2,3288,16,1,-1550,715,0,-1763,799,1
3367754,"2023-11-19 09:52:43",4,pl_badwater,11529,70739,16,1,-1632,789,1,-1750,757,0
3367753,"2023-11-19 09:52:26",4,pl_badwater,78482,201,16,1,-1565,1273,48,-1549,953,3
3367752,"2023-11-19 09:52:20",4,pl_badwater,256,49173,16,1,-1526,-79,131,-1506,1136,13
3367751,"2023-11-19 09:52:17",4,pl_badwater,49173,70739,82,2,-1586,1144,15,-1347,768,0
3367750,"2023-11-19 09:51:52",4,pl_badwater,78412,11529,49,0,-1170,415,256,-1123,704,256
3367749,"2023-11-19 09:51:52",4,pl_badwater,70739,11529,16,1,-1406,-23,128,-1123,703,256
3367748,"2023-11-19 09:51:47",4,pl_badwater,49173,201,83,2,-2044,774,302,-2331,428,256
3367747,"2023-11-19 09:50:46",4,pl_badwater,201,11529,16,1,-1142,-513,171,-1414,-290,128
3367746,"2023-11-19 09:50:14",4,pl_badwater,78412,49173,49,0,-1112,-572,196,-1498,-541,128
3367745,"2023-11-19 09:50:13",4,pl_badwater,49173,2,20,0,,,,,,
3367744,"2023-11-19 09:50:12",4,pl_badwater,11529,2,16,1,-1196,91,128,-1340,-385,196
3367743,"2023-11-19 09:49:32",4,pl_badwater,9434,2,20,0,,,,,,
3367742,"2023-11-19 09:49:28",4,pl_badwater,201,11529,16,1,-1074,-545,139,-1528,-129,130
3367741,"2023-11-19 09:49:26",4,pl_badwater,9434,78412,20,0,,,,,,
3367740,"2023-11-19 09:49:00",4,pl_badwater,78482,201,16,1,-1112,348,256,-1228,-616,177
3367739,"2023-11-19 09:48:44",4,pl_badwater,201,49173,16,1,-970,-472,139,-942,-738,128
3367738,"2023-11-19 09:48:42",4,pl_badwater,49173,201,72,0,-791,-741,128,-784,-605,128
3367737,"2023-11-19 09:48:42",4,pl_badwater,2,78482,59,0,-519,-732,137,-1470,-338,128
3367736,"2023-11-19 09:48:06",4,pl_badwater,49173,201,16,1,-1035,-649,143,-774,-624,166
3367735,"2023-11-19 09:47:52",4,pl_badwater,49173,2,72,0,-1379,-246,129,-1349,-230,143
3367734,"2023-11-19 09:47:52",4,pl_badwater,256,9434,16,1,1939,-858,353,-1593,-62,173
3367733,"2023-11-19 09:47:49",4,pl_badwater,49173,2,72,0,-1400,-90,129,-1349,-230,143
3367732,"2023-11-19 09:47:47",4,pl_badwater,49173,2,16,1,-1337,-40,129,-1349,-230,128
3367731,"2023-11-19 09:47:45",4,pl_badwater,256,78482,16,1,-1636,167,192,-1509,-652,129
3367730,"2023-11-19 09:47:42",4,pl_badwater,9434,256,16,1,-1639,-471,128,-1636,167,178
3367729,"2023-11-19 09:47:40",4,pl_badwater,256,9434,49,0,-1622,187,130,-1562,-444,128
3367728,"2023-11-19 09:47:39",4,pl_badwater,2,78482,59,0,-1451,-89,168,-1351,-915,128
3367727,"2023-11-19 09:47:37",4,pl_badwater,256,9434,72,0,-1333,-444,147,-1306,-603,400
3367726,"2023-11-19 09:47:22",4,pl_badwater,49173,201,16,1,589,-1023,327,715,-630,348
3367725,"2023-11-19 09:47:15",4,pl_badwater,78412,49173,16,1,1018,-1153,412,589,-1023,313
3367724,"2023-11-19 09:47:11",4,pl_badwater,49173,201,72,0,629,-926,323,730,-667,349
3367723,"2023-11-19 09:38:03",4,pd_selbyen,25096,78482,16,1,457,-326,30,866,357,128
3367722,"2023-11-19 09:37:57",4,pd_selbyen,78482,70739,21,0,,,,,,
3367721,"2023-11-19 09:37:57",4,pd_selbyen,2,70739,16,1,806,-166,128,671,266,128
3367720,"2023-11-19 09:37:39",4,pd_selbyen,201,49173,72,0,441,458,129,385,355,127
3367719,"2023-11-19 09:37:38",4,pd_selbyen,201,7268,72,0,441,458,129,484,259,134
3367718,"2023-11-19 09:37:37",4,pd_selbyen,201,7268,20,0,,,,,,
3367717,"2023-11-19 09:37:37",4,pd_selbyen,201,7268,16,1,505,388,128,484,258,119
3367716,"2023-11-19 09:37:28",4,pd_selbyen,49173,9434,72,0,16,-681,-35,-86,-886,-56
3367715,"2023-11-19 09:37:28",4,pd_selbyen,49173,3288,72,0,16,-681,-35,-86,-886,-56
3367714,"2023-11-19 09:37:28",4,pd_selbyen,49173,25096,72,0,16,-681,-35,-86,-886,-56
3367713,"2023-11-19 09:37:27",4,pd_selbyen,49173,70739,72,0,16,-681,-35,-114,-888,-56
3367712,"2023-11-19 09:37:13",4,pd_selbyen,78412,25096,16,1,-815,-1288,-63,-914,-1667,-72
3367711,"2023-11-19 09:37:10",4,pd_selbyen,78482,9434,16,1,-948,-1808,-82,-865,-1695,-74
3367710,"2023-11-19 09:37:07",4,pd_selbyen,2,201,20,0,,,,,,
3367709,"2023-11-19 09:37:06",4,pd_selbyen,78412,201,16,1,-567,-626,-3,-496,-1059,-62
3367708,"2023-11-19 09:36:56",4,pd_selbyen,2,11529,16,1,23,-1631,-76,48,-1696,-80
3367707,"2023-11-19 09:36:54",4,pd_selbyen,78412,70739,21,0,,,,,,
3367706,"2023-11-19 09:36:49",4,pd_selbyen,11529,49173,16,1,-276,-230,27,651,-10,120
3367705,"2023-11-19 09:36:45",4,pd_selbyen,78412,201,20,0,,,,,,
3367704,"2023-11-19 09:36:32",4,pd_selbyen,49173,70739,83,2,497,-283,40,666,-586,11
3367703,"2023-11-19 09:36:27",4,pd_selbyen,49173,9434,21,0,,,,,,
3367702,"2023-11-19 09:36:27",4,pd_selbyen,2,9434,16,1,546,-314,42,148,-864,-55
3367701,"2023-11-19 09:35:45",4,pd_selbyen,3288,2,16,1,-312,-1231,-50,507,-70,73
3367700,"2023-11-19 09:35:42",4,pd_selbyen,7268,3288,21,0,,,,,,
3367699,"2023-11-19 09:35:41",4,pd_selbyen,7268,3288,29,5,,,,,,
3367698,"2023-11-19 09:35:38",4,pd_selbyen,3288,78482,16,1,-485,-1227,-64,154,-1477,-67
3367697,"2023-11-19 09:35:37",4,pd_selbyen,70739,78412,20,0,,,,,,
3367696,"2023-11-19 09:35:19",4,pd_selbyen,2,201,16,1,537,-1029,-60,-643,-1065,-62
3367695,"2023-11-19 09:35:15",4,pd_selbyen,2,9434,21,0,,,,,,
3367694,"2023-11-19 09:35:15",4,pd_selbyen,2,9434,16,1,-905,-1312,-63,-831,-1060,-26
3367693,"2023-11-19 09:35:09",4,pd_selbyen,70739,49173,16,1,-1416,660,206,-1356,-238,120
3367692,"2023-11-19 09:35:06",4,pd_selbyen,49173,70739,83,2,-1548,-177,93,-1351,647,391
3367691,"2023-11-19 09:35:05",4,pd_selbyen,49173,11529,72,0,-1659,230,128,-1562,375,191
3367690,"2023-11-19 09:35:05",4,pd_selbyen,49173,70739,72,0,-1659,230,128,-1597,374,200
3367689,"2023-11-19 09:35:01",4,pd_selbyen,49173,11529,72,0,-1633,244,128,-1566,347,128
3367688,"2023-11-19 09:34:50",4,pd_selbyen,49173,70739,72,0,-1633,244,128,-1552,371,128
3367687,"2023-11-19 09:34:45",4,pd_selbyen,49173,11529,16,1,-1057,-138,171,-1549,638,256
3367686,"2023-11-19 09:34:42",4,pd_selbyen,49173,201,72,0,-957,20,175,-1156,-123,149
3367685,"2023-11-19 09:34:41",4,pd_selbyen,49173,201,21,0,,,,,,
3367684,"2023-11-19 09:34:41",4,pd_selbyen,49173,201,16,1,-997,-63,213,-1155,-122,135
3367683,"2023-11-19 09:34:28",4,pd_selbyen,3288,78482,20,0,,,,,,
3367682,"2023-11-19 09:34:18",4,pd_selbyen,3288,78482,16,1,-568,-9,97,92,-1368,-65
3367681,"2023-11-19 09:33:49",4,pd_selbyen,201,49173,20,0,,,,,,
3367680,"2023-11-19 09:33:49",4,pd_selbyen,9434,49173,20,0,,,,,,
3367679,"2023-11-19 09:33:48",4,pd_selbyen,201,49173,16,1,994,143,130,1571,-9,128
3367678,"2023-11-19 09:33:36",4,pd_selbyen,201,78412,72,0,1753,357,384,2009,444,384
3367677,"2023-11-19 09:33:17",4,pd_selbyen,49173,3288,16,1,1952,512,384,1559,541,263
3367676,"2023-11-19 09:33:15",4,pd_selbyen,3288,78412,21,0,,,,,,
3367675,"2023-11-19 09:32:59",4,pd_selbyen,201,7268,16,1,85,-295,1,-44,257,128
3367674,"2023-11-19 09:32:54",4,pd_selbyen,70739,7268,20,0,,,,,,
3367673,"2023-11-19 09:32:52",4,pd_selbyen,201,49173,16,1,-1518,-174,100,-935,-171,128
3367672,"2023-11-19 09:32:14",4,pd_selbyen,3288,2,21,0,,,,,,
3367671,"2023-11-19 09:32:13",4,pd_selbyen,9434,2,20,0,,,,,,
3367670,"2023-11-19 09:32:13",4,pd_selbyen,3288,2,16,1,1322,-1281,-64,826,-799,128
3367669,"2023-11-19 09:32:10",4,pd_selbyen,201,49173,16,1,111,-724,12,740,-931,128
3367668,"2023-11-19 09:32:07",4,pd_selbyen,3288,7268,20,0,,,,,,
3367667,"2023-11-19 09:32:02",4,pd_selbyen,201,78412,72,0,283,-245,27,382,-114,200
3367666,"2023-11-19 09:32:02",4,pd_selbyen,70739,78412,16,1,328,552,437,381,-113,185
3367664,"2023-11-19 09:31:26",4,pd_selbyen,70739,2,16,1,-372,1996,404,-102,1908,226
3367665,"2023-11-19 09:31:39",4,pd_selbyen,70739,49173,16,1,-314,1954,240,720,1801,257
3366850,"2023-10-12 11:15:51",4,ctf_crasher,67668,81665,16,1,1245,689,-63,1193,491,-64
3366851,"2023-10-12 11:15:54",4,ctf_crasher,223,78482,16,1,625,794,0,524,1186,-260
3366852,"2023-10-12 11:15:55",4,ctf_crasher,256,10345,16,1,1353,1203,-222,1256,1127,-257
3366853,"2023-10-12 11:15:59",4,ctf_crasher,256,72861,16,1,1100,1322,-252,1383,1910,-141
3366854,"2023-10-12 11:16:18",4,ctf_crasher,223,9434,16,1,1819,990,-235,1628,1492,-237
3366855,"2023-10-12 11:16:36",4,ctf_crasher,256,78482,16,1,-377,-536,-96,-1046,-117,-63
3366856,"2023-10-12 11:16:40",4,ctf_crasher,67668,81665,16,1,1340,827,-63,1040,1057,-250
3366857,"2023-10-12 11:17:01",4,ctf_crasher,67668,9434,16,1,-1693,-522,-57,-2297,-290,-10
3366858,"2023-10-12 11:17:04",4,ctf_crasher,52846,10345,16,1,-2297,-575,-101,-2399,-552,-50
3366859,"2023-10-12 11:17:08",4,ctf_crasher,223,81665,16,1,-2310,-253,7,-2531,57,113
3366860,"2023-10-12 11:17:21",4,ctf_crasher,52846,78482,49,0,-2953,-1103,21,-2477,-696,-66
3366861,"2023-10-12 11:17:24",4,ctf_crasher,2,78482,59,0,-2052,-1286,-32,-2491,-1374,-47
3366862,"2023-10-12 11:17:28",4,ctf_crasher,9434,2,16,1,-1186,-1119,-255,-578,-1042,-258
3366863,"2023-10-12 11:17:33",4,ctf_crasher,9434,256,16,1,-325,-166,-63,-1264,-368,-63
3366864,"2023-10-12 11:17:53",4,ctf_crasher,9434,223,16,1,111,-11,-365,-982,-1,-240
3366865,"2023-10-12 11:17:54",4,ctf_crasher,78482,70988,72,0,476,223,-65,320,414,-62
3366866,"2023-10-12 11:17:54",4,ctf_crasher,78482,256,72,0,476,223,-65,357,370,-64
3366867,"2023-10-12 11:17:55",4,ctf_crasher,78482,70988,72,0,457,179,-64,401,445,-62
3366868,"2023-10-12 11:17:55",4,ctf_crasher,78482,70988,72,0,292,148,-47,395,438,-62
3366869,"2023-10-12 11:18:00",4,ctf_crasher,52846,78482,16,1,92,82,0,-343,-181,-53
3366870,"2023-10-12 11:18:18",4,ctf_crasher,52846,81665,49,0,-561,-1034,-233,-1970,-1253,-202
3366871,"2023-10-12 11:18:19",4,ctf_crasher,52846,81665,49,0,-427,-858,-232,-1911,-1222,-212
3366872,"2023-10-12 11:18:22",4,ctf_crasher,52846,81665,49,0,-429,-857,-232,-1842,-1106,-224
3366873,"2023-10-12 11:18:24",4,ctf_crasher,52846,81665,49,0,-404,-900,-256,-1819,-1013,-226
3366874,"2023-10-12 11:18:25",4,ctf_crasher,52846,81665,49,0,-542,-1047,-260,-1787,-1047,-233
3366875,"2023-10-12 11:18:27",4,ctf_crasher,52846,81665,49,0,-987,-947,-245,-1762,-1075,-238
3366876,"2023-10-12 11:18:47",4,ctf_crasher,256,9434,16,1,-375,-321,-50,-373,-641,-162
3366877,"2023-10-12 11:19:17",4,ctf_crasher,9434,67668,16,1,326,427,-63,254,766,-206
3366878,"2023-10-12 11:19:33",4,ctf_crasher,223,78482,20,0,,,,,,
3366879,"2023-10-12 11:19:36",4,ctf_crasher,78482,223,16,1,-722,-144,-9,-556,200,-63
3366880,"2023-10-12 11:19:36",4,ctf_crasher,78482,223,21,0,,,,,,
3366881,"2023-10-12 11:19:37",4,ctf_crasher,9434,256,49,0,341,955,-266,853,1132,-256
3366882,"2023-10-12 11:19:39",4,ctf_crasher,9434,2,49,0,696,762,-19,751,1322,-256
3366883,"2023-10-12 11:19:39",4,ctf_crasher,9434,2,49,0,665,807,-24,524,1104,-259
3366884,"2023-10-12 11:19:40",4,ctf_crasher,9434,256,49,0,608,589,-64,216,836,-241
3366885,"2023-10-12 11:19:49",4,ctf_crasher,256,81665,16,1,230,669,-182,10,28,8
3366886,"2023-10-12 11:19:52",4,ctf_crasher,256,9434,16,1,268,366,-63,748,631,-63
3366887,"2023-10-12 11:20:10",4,ctf_crasher,52846,72861,29,5,,,,,,
3366888,"2023-10-12 11:20:14",4,ctf_crasher,78482,2,16,1,-2695,-1342,-19,-2840,-1301,0
